type,dest_id,dest_name,other_id,other_name,dist_m
hotel-dup,155,Green Land Hotel,2006,Green Land Hotel,0
hotel-dup,154,Yama Sakura Guesthouse,2005,Yama Sakura Guesthouse,0
hotel-dup,153,New Excellent View Guesthouse,2004,New Excellent View Guesthouse,0
hotel-dup,152,Nice View Guest House,2003,Nice View Guest House,0
hotel-dup,151,Dhaulagiri View Hotel,2002,Dhaulagiri View Hotel,0
hotel-dup,150,Paradise Hotel,2001,Paradise Hotel,0
hotel-dup,149,Archana Guesthouse & Restaurant,2000,Archana Guesthouse & Restaurant,0
hotel-dup,148,Sundar Guesthouse,1999,Sundar Guesthouse,0
hotel-dup,147,Hita Guesthouse Restaurant,1998,Hita Guesthouse Restaurant,0
hotel-dup,146,Sunlight Guesthouse & Restaurant,1997,Sunlight Guesthouse & Restaurant,0
hotel-dup,145,Excellent View Guesthouse & Restaurant,1996,Excellent View Guesthouse & Restaurant,0
hotel-dup,144,Sapna Lodge,1995,Sapna Lodge,0
hotel-dup,143,Ram Lodge,1994,Ram Lodge,0
hotel-dup,142,Tolka Guesthouse,1993,Tolka Guesthouse,0
hotel-dup,141,Hira Lodge,1992,Hira Lodge,0
hotel-dup,140,Sunny Guesthouse,1991,Sunny Guesthouse,0
hotel-dup,139,International Guesthouse,1990,International Guesthouse,0
hotel-dup,138,Super View Guesthouse,1989,Super View Guesthouse,0
hotel-dup,137,Paradise Guesthouse,1988,Paradise Guesthouse,0
hotel-dup,136,Bee Hive Guesthouse,1987,Bee Hive Guesthouse,0
hotel-dup,135,Bright Guesthouse,1986,Bright Guesthouse,0
hotel-dup,134,Manisha Hotel,1985,Manisha Hotel,0
hotel-dup,133,Peaceful Lodge,1984,Peaceful Lodge,0
hotel-dup,132,Sunrise Guesthouse,1983,Sunrise Guesthouse,0
hotel-dup,130,Chandra Guesthouse,1982,Chandra Guesthouse,0
hotel-dup,129,Kamala Guesthouse,1981,Kamala Guesthouse,0
hotel-dup,128,Dipak Guesthouse,1980,Dipak Guesthouse,0
hotel-dup,127,Laxmi Lodge,1979,Laxmi Lodge,0
hotel-dup,126,Sushma Guesthouse,1978,Sushma Guesthouse,0
hotel-dup,125,See You Lodge,1977,See You Lodge,0
hotel-dup,124,Mamta Guesthouse,1976,Mamta Guesthouse,0
hotel-dup,123,Anjana Lodge,1975,Anjana Lodge,0
hotel-dup,122,Mountain Lodge,1974,Mountain Lodge,0
hotel-dup,121,Mira Lodge,1973,Mira Lodge,0
hotel-dup,120,Evergreen Lodge,1972,Evergreen Lodge,0
hotel-dup,119,Hotel Sunrise,1971,Hotel Sunrise,0
hotel-dup,118,K2 Hotel,1970,K2 Hotel,0
hotel-dup,117,New Pokhara Lodge,1969,New Pokhara Lodge,0
hotel-dup,116,Summit Guesthouse,1968,Summit Guesthouse,0
hotel-dup,115,Gurkha Lodge,1967,Gurkha Lodge,0
hotel-dup,114,Fujihana Guest House,1966,Fujihana Guest House,0
hotel-dup,113,Lonely Guest House,1965,Lonely Guest House,0
hotel-dup,112,Buddha Hotel,1964,Buddha Hotel,0
hotel-dup,111,Millennium Guesthouse,1963,Millennium Guesthouse,0
hotel-dup,110,Nepal Hotel,1962,Nepal Hotel,0
hotel-dup,109,Peace Plaza Hotel,1961,Peace Plaza Hotel,0
hotel-dup,108,Plaza Annapurna Hotel,1960,Plaza Annapurna Hotel,0
hotel-dup,107,Crown Hotel,1959,Crown Hotel,0
hotel-dup,106,Laxmi Guesthouse,1958,Laxmi Guesthouse,0
hotel-dup,105,Be Happy Guesthouse,1957,Be Happy Guesthouse,0
hotel-dup,104,Mandap Hotel,1956,Mandap Hotel,0
hotel-dup,103,Hotel Tropicana,1955,Hotel Tropicana,0
hotel-dup,102,Shining Star Hotel,1954,Shining Star Hotel,0
hotel-dup,101,Lake Vision Guesthouse,1953,Lake Vision Guesthouse,0
hotel-dup,100,Snowland Hotel,1952,Snowland Hotel,0
hotel-dup,99,Hotel Kunga,4131,Hotel Kunga,0
hotel-dup,98,Hotel Dhaulagiri,4130,Hotel Dhaulagiri,0
hotel-dup,97,Nilgiri Hotel,4129,Nilgiri Hotel,0
hotel-dup,96,Hotel Anita,4128,Hotel Anita,0
hotel-dup,95,Green Hotel,4127,Green Hotel,0
hotel-dup,92,New Annapurna Guesthouse,1951,New Annapurna Guesthouse,0
hotel-dup,90,Peace Eye Guest House,1950,Peace Eye Guest House,0
hotel-dup,89,Snow Hill Lodge,1949,Snow Hill Lodge,0
hotel-dup,83,Lo Manthang Guesthouse,4125,Lo Manthang Guesthouse,0
hotel-dup,80,Ganesh Himal Hotel,3129,Ganesh Himal Hotel,0
hotel-dup,79,Lailai Hotel,3128,Lailai Hotel,0
hotel-dup,77,Marshyangdi Hotel,3126,Marshyangdi Hotel,0
hotel-dup,76,Kathmandu Grand Hotel,3125,Kathmandu Grand Hotel,0
hotel-dup,75,Hotel Manang,3124,Hotel Manang,0
hotel-dup,74,Kumari Hotel,3123,Kumari Hotel,0
hotel-dup,72,Pilgrims Guest House,3121,Pilgrims Guest House,0
hotel-dup,70,Thorong High Camp Hotel,3981,Thorong High Camp Hotel,0
hotel-dup,69,Marshiangdi Hotel,3980,Marshiangdi Hotel,0
hotel-dup,68,Hotel New Phedi,3979,Hotel New Phedi,0
hotel-dup,67,New Hotel Moon Lake,3978,New Hotel Moon Lake,0
hotel-dup,61,Taishan Hotel,3120,Taishan Hotel,0
hotel-dup,57,Eden Hotel,1947,Eden Hotel,0
hotel-dup,56,Hotel Lake Diamond,1946,Hotel Lake Diamond,0
hotel-dup,53,Phils Inn,1945,Phils Inn,0
hotel-dup,52,International Guesthouse,3201,International Guest House,27
hotel-dup,41,Hotel Green Land,1944,Hotel Green Land,0
hotel-dup,34,Tibet Peace Guest House,3118,Tibet Peace Guest House,0
hotel-dup,33,Hotel Landmark,1943,Hotel Landmark,0
hotel-dup,20,Hotel Shanker,3117,Hotel Shanker,0
hotel-dup,17,Lonely View Lodge,1942,Lonely View Lodge,0
hotel-dup,7,Nirvana Garden Hotel,3116,Nirvana Garden Hotel,0
hotel-dup,6,Indra Guest House,1941,Indra Guest House,0
hotel-dup,3,Yak Hotel,4124,Yak Hotel,0
hotel-dup,1,Rockland Hotel,1939,Rockland Hotel,0
name-cluster,6245,Shepherds Camp,1966,Shepherds Camp,19
name-cluster,6227,Temple Himalaya Hotel,5638,Temple Himalaya Hotel,27
name-cluster,6221,Hotel Doko,5984,Hotel Doko,22
name-cluster,6204,Namaste Buddha Lodge,4176,Namaste Buddha Lodge,2
name-cluster,6203,Hotel Green View and Lodge,5390,Hotel Green View and Lodge,26
name-cluster,6202,Hotel Sacred Hill,6201,Hotel Sacred Hill,12
name-cluster,6172,Silver pheasant,6171,Silver pheasant,6
name-cluster,6139,Zambala Hotel,5158,Zambala Hotel,15
name-cluster,6139,Zambala Hotel,2391,Zambala Hotel,29
name-cluster,5158,Zambala Hotel,2391,Zambala Hotel,19
name-cluster,6107,staff house,5890,staff house,95
name-cluster,6107,staff house,5888,staff house,109
name-cluster,5890,staff house,5888,staff house,20
name-cluster,6106,Narayani boys hostel,5904,Narayani boys hostel,36
name-cluster,6073,Araniko Hostel,5417,Araniko Hostel,33
name-cluster,6047,Bankatta Homestay,2967,Bankatta Homestay,8
name-cluster,6033,Hotel Morning View,6032,Hotel Morning View,17
name-cluster,6005,Sunakhada hotel,2754,Suna Khada Hotel,35
name-cluster,5998,Kiwi Backpackers Hostel Pokhara,4017,Kiwi Backpackers Hostel Pokhara,6
name-cluster,5994,Basanta Lodge,5699,Basanta Lodge,13
name-cluster,5977,Parbati Cave,2461,Parbati Cave,10
name-cluster,5974,Home Stay,5874,Home Stay,25
name-cluster,2945,Home Stay,2622,Home Stay,178
name-cluster,2694,Homestay,2682,Homestay,172
name-cluster,2629,Home Stay,2623,Home Stay,114
name-cluster,2629,Home Stay,2622,Home Stay,128
name-cluster,2623,Home Stay,2622,Home Stay,64
name-cluster,5965,Larke La Hotel & Lodge,5964,Larke La Hotel & Lodge,20
name-cluster,5958,Majestic Manaslu Cottages & Garden,5957,Majestic Manaslu Cottages & Garden,27
name-cluster,5947,Buddha Lodge,378,Buddha Lodge,72
name-cluster,5923,Rainbow Hotel,850,Rainbow Hotel,196
name-cluster,5902,Lumbini girls hostel,5901,Lumbini girls hostel,38
name-cluster,5873,Himalayan Sherpa INN,2526,Himalayan Sherpa Inn,128
name-cluster,5860,CST Hotel and Party Palace,2014,CST Hotel and Party Palace,14
name-cluster,5847,Green View Guest House,2717,Green View Guest House,12
name-cluster,5840,Nishan Lodge,2592,Nishan Lodge,18
name-cluster,5774,Hotel Indrasarobar and Lodge,1790,Hotel Indra Sarobar and Lodge,32
name-cluster,5765,Hotel Pathibhara,705,Hotel Pathibhara,10
name-cluster,5738,Snow Hill Lodge,89,Snow Hill Lodge,30
name-cluster,5731,Khaptad Hotel,5730,Khaptad Hotel,14
name-cluster,476,Lodge,475,Lodge,146
name-cluster,5691,Laxmi Group Guest house,5634,Laxmi Group Guest house,67
name-cluster,5408,Sakura hotel,2292,Sakura hotel,3
name-cluster,5652,newari khaja,1950,Newari Khaja,3
name-cluster,5362,thapa hotel,918,Thapa Hotel,132
name-cluster,5613,Sai Nath Boys Hostel,2084,Sai Nath Boys Hostel,1
name-cluster,5598,Hotel Rosemarry,5597,Hotel Rosemarry,22
name-cluster,5576,Lunbini Guest House,2010,Lunbini Guest House,16
name-cluster,5569,Shankar Guesthouse,2712,Shankar Guesthouse,14
name-cluster,5558,Four Seasons,532,Four Seasons,5
name-cluster,5491,Yeti Inn,11,Yeti Inn,17
name-cluster,5472,Hotel Laxmi,5471,Hotel Laxmi,17
name-cluster,5447,Kamala Guest House,5445,Kamala Guest House,24
name-cluster,5425,Hotel Recreation,3589,Hotel Recreation,33
name-cluster,5405,Mongolian cottage,3960,Mongolian cottage,24
name-cluster,5402,Hotel Chumvally Restaurant and Lodge,1879,Hotel Chumvally Restaurant and Lodge,1
name-cluster,5354,Tadapani Guest House,2686,Tadapani Guest House,0
name-cluster,5335,See You Lodge,735,See You Lodge,35
name-cluster,5320,Yak & Yeti,2690,Yak & Yeti,100
name-cluster,5258,Home Away from Home,5246,home away from home,161
name-cluster,5248,Hotel Camp de Base,5212,Hotel Camp de Base,47
name-cluster,5204,Hotel Karuna,1680,Hotel Karuna,0
name-cluster,5199,IT Park Hostel,5198,IT Park Hostel,34
name-cluster,5199,IT Park Hostel,5197,IT Park Hostel,52
name-cluster,5199,IT Park Hostel,5196,IT Park Hostel,24
name-cluster,5198,IT Park Hostel,5197,IT Park Hostel,20
name-cluster,5198,IT Park Hostel,5196,IT Park Hostel,49
name-cluster,5197,IT Park Hostel,5196,IT Park Hostel,69
name-cluster,5164,Hotel Elite,231,Hotel Elite,163
name-cluster,5141,SOS Herman Village School's Hostel,5140,SOS Herman Village School's Hostel,106
name-cluster,5141,SOS Herman Village School's Hostel,5139,SOS Herman Village School's Hostel,45
name-cluster,5141,SOS Herman Village School's Hostel,5138,SOS Herman Village School's Hostel,97
name-cluster,5141,SOS Herman Village School's Hostel,5137,SOS Herman Village School's Hostel,63
name-cluster,5141,SOS Herman Village School's Hostel,5136,SOS Herman Village School's Hostel,76
name-cluster,5141,SOS Herman Village School's Hostel,5135,SOS Herman Village School's Hostel,22
name-cluster,5141,SOS Herman Village School's Hostel,5134,SOS Herman Village School's Hostel,56
name-cluster,5140,SOS Herman Village School's Hostel,5139,SOS Herman Village School's Hostel,79
name-cluster,5140,SOS Herman Village School's Hostel,5138,SOS Herman Village School's Hostel,25
name-cluster,5140,SOS Herman Village School's Hostel,5137,SOS Herman Village School's Hostel,48
name-cluster,5140,SOS Herman Village School's Hostel,5136,SOS Herman Village School's Hostel,30
name-cluster,5140,SOS Herman Village School's Hostel,5135,SOS Herman Village School's Hostel,90
name-cluster,5140,SOS Herman Village School's Hostel,5134,SOS Herman Village School's Hostel,53
name-cluster,5139,SOS Herman Village School's Hostel,5138,SOS Herman Village School's Hostel,82
name-cluster,5139,SOS Herman Village School's Hostel,5137,SOS Herman Village School's Hostel,55
name-cluster,5139,SOS Herman Village School's Hostel,5136,SOS Herman Village School's Hostel,54
name-cluster,5139,SOS Herman Village School's Hostel,5135,SOS Herman Village School's Hostel,23
name-cluster,5139,SOS Herman Village School's Hostel,5134,SOS Herman Village School's Hostel,28
name-cluster,5138,SOS Herman Village School's Hostel,5137,SOS Herman Village School's Hostel,34
name-cluster,5138,SOS Herman Village School's Hostel,5136,SOS Herman Village School's Hostel,28
name-cluster,5138,SOS Herman Village School's Hostel,5135,SOS Herman Village School's Hostel,86
name-cluster,5138,SOS Herman Village School's Hostel,5134,SOS Herman Village School's Hostel,53
name-cluster,5137,SOS Herman Village School's Hostel,5136,SOS Herman Village School's Hostel,22
name-cluster,5137,SOS Herman Village School's Hostel,5135,SOS Herman Village School's Hostel,54
name-cluster,5137,SOS Herman Village School's Hostel,5134,SOS Herman Village School's Hostel,30
name-cluster,5136,SOS Herman Village School's Hostel,5135,SOS Herman Village School's Hostel,61
name-cluster,5136,SOS Herman Village School's Hostel,5134,SOS Herman Village School's Hostel,26
name-cluster,5135,SOS Herman Village School's Hostel,5134,SOS Herman Village School's Hostel,38
name-cluster,5084,Ghandruk Guest House and Restaurant,2787,Ghandruk Guest House and Restaurant,16
name-cluster,5074,Hotel Silver Home,2481,Hotel Silver Home,54
name-cluster,5059,Rameshwar temple,5058,Rameshwar temple,7
name-cluster,5054,Kathmandu Boutique Hotel,2605,Kathmandu boutique hotel,15
name-cluster,5053,Hotel Lai Lai,5052,Hotel Lai Lai,149
name-cluster,5037,Narayanhiti Palace Museum,4900,Narayanhiti Palace Museum,7
name-cluster,5031,Festoon Hotel Pvt. Ltd,5023,Festoon Hotel Pvt. Ltd,45
name-cluster,5028,Kathmandu Guesthouse,3130,Kathmandu Guest House,79
name-cluster,4758,Waterfall view,1858,Waterfall view,21
name-cluster,4752,Hotel Juju,4751,Hotel Juju,85
name-cluster,4698,Mani - Mur à prière,4682,Mani - Mur à prière,87
name-cluster,4516,Tibetan hotel,2372,Tibetan Hotel,171
name-cluster,4500,Mipra,4499,Mipra,198
name-cluster,4280,Hotel Bardan Pvt.ltd,4279,Hotel Bardan Pvt ltd,61
name-cluster,4180,Til Kumari Pun Homestay,2433,Til Kumari Pun Home Stay,86
name-cluster,4158,Mardi station hotel & restaurent,4157,mardi station hotel &  restaurent,17
name-cluster,3811,Om Shanti Boys Hostel,460,Om Shanti Boys Hostel,134
name-cluster,3794,Global Boys Hostel,3784,Global Boys Hostel,197
name-cluster,3261,Kulung hotel,3259,Kulung hotel,110
name-cluster,3140,Sky Line Hotel,3030,Skyline Hotel,36
name-cluster,2107,Royal Guest House,1012,Royal Guesthouse,5
name-cluster,2664,high camp,1050,high camp,145
name-cluster,2628,Nau Maya Gurung Homestay,2627,Naumaya Gurung Home Stay,175
name-cluster,2628,Nau Maya Gurung Homestay,2624,Nau Maya Gurung Homestay,134
name-cluster,2627,Naumaya Gurung Home Stay,2624,Nau Maya Gurung Homestay,199
name-cluster,960,Namaste,959,Namaste,144
name-cluster,2200,Pokhara Village Resort,1679,Pokhara Village Resort,178
name-cluster,1914,Everest View,1913,Everest View,72
name-cluster,1914,Everest View,12,Everest View,138
name-cluster,1066,Happiness,980,Happiness,129
name-cluster,991,Spontaneous camp,990,Spontaneous camp,164
name-cluster,540,International Guest House,52,International Guesthouse,27
name-cluster,28,Tharu Cultural Museum,27,Tharu Cultural Museum,140
