ID,Name,Type,Tourism_Category,Latitude,Longitude,City,Area,District,Province,search_text
4406860271,Tibetan Guest House,node,guest_house,28.4974983,83.6538801,Annapurna,,म्याग्दी,गण्डकी प्रदेश,tibetan guest house annapurna  म्याग्दी गण्डकी प्रदेश nepal
4406860272,New Kaligandani Restaurant,node,hostel,28.5273805,83.6582755,Gharap,,म्याग्दी,गण्डकी प्रदेश,new kaligandani restaurant gharap  म्याग्दी गण्डकी प्रदेश nepal
4406864292,The Old Kamala,node,guest_house,28.4977442,83.6537875,Annapurna,,म्याग्दी,गण्डकी प्रदेश,the old kamala annapurna  म्याग्दी गण्डकी प्रदेश nepal
4406864319,Mul Dhai View Treck,node,information,28.396934,83.7290826,Annapurna,,म्याग्दी,गण्डकी प्रदेश,mul dhai view treck annapurna  म्याग्दी गण्डकी प्रदेश nepal
4406864332,Namaste Lodge,node,guest_house,28.4972738,83.6539883,Annapurna,,म्याग्दी,गण्डकी प्रदेश,namaste lodge annapurna  म्याग्दी गण्डकी प्रदेश nepal
4406864346,Kaligandaki Lodge,node,hotel,28.4984658,83.6540191,Annapurna,,म्याग्दी,गण्डकी प्रदेश,kaligandaki lodge annapurna  म्याग्दी गण्डकी प्रदेश nepal
4406864358,Florida Guest House,node,guest_house,28.6096939,83.6431299,Thasang,,मुस्ताङ,गण्डकी प्रदेश,florida guest house thasang  मुस्ताङ गण्डकी प्रदेश nepal
4406865093,,node,hostel,28.4441383,83.6722769,Annapurna,,म्याग्दी,गण्डकी प्रदेश,nan annapurna  म्याग्दी गण्डकी प्रदेश nepal
4406865094,,node,hostel,28.4446944,83.6713257,Annapurna,,म्याग्दी,गण्डकी प्रदेश,nan annapurna  म्याग्दी गण्डकी प्रदेश nepal
4406865095,,node,viewpoint,28.3744582,83.800608,Annapurna,,कास्की,गण्डकी प्रदेश,nan annapurna  कास्की गण्डकी प्रदेश nepal
4406870293,,node,hostel,28.8499285,83.7842376,Barhagaun Muktikhsetra,,मुस्ताङ,गण्डकी प्रदेश,nan barhagaun muktikhsetra  मुस्ताङ गण्डकी प्रदेश nepal
4406877791,,node,hostel,28.5271358,84.3046802,Chame,,मनाङ,गण्डकी प्रदेश,nan chame  मनाङ गण्डकी प्रदेश nepal
4406883890,,node,hostel,28.4443294,83.6717265,Annapurna,,म्याग्दी,गण्डकी प्रदेश,nan annapurna  म्याग्दी गण्डकी प्रदेश nepal
4406939292,,node,hostel,28.6943898,83.6217385,Thasang,,मुस्ताङ,गण्डकी प्रदेश,nan thasang  मुस्ताङ गण्डकी प्रदेश nepal
4406966592,,node,hostel,28.6858531,83.6141337,Thasang,,मुस्ताङ,गण्डकी प्रदेश,nan thasang  मुस्ताङ गण्डकी प्रदेश nepal
4406982495,Hotel North Pole,node,hostel,28.6656484,84.0236121,Neshyang,,मनाङ,गण्डकी प्रदेश,hotel north pole neshyang  मनाङ गण्डकी प्रदेश nepal
4406997889,,node,hostel,28.4444877,83.6715023,Annapurna,,म्याग्दी,गण्डकी प्रदेश,nan annapurna  म्याग्दी गण्डकी प्रदेश nepal
4407710709,Hotel Green Asia,node,hotel,28.5363572,81.1176421,Tikapur,,कैलाली,सुदूरपश्चिम प्रदेश,hotel green asia tikapur  कैलाली सुदूरपश्चिम प्रदेश nepal
4407710712,S & P Hotel,node,hotel,28.5363183,81.118013,Tikapur,,कैलाली,सुदूरपश्चिम प्रदेश,s & p hotel tikapur  कैलाली सुदूरपश्चिम प्रदेश nepal
4407893897,,node,guest_house,27.7006258,85.3500951,काठमाडौँ महानगरपालिका,सिनामंगल,काठमाडौं जिल्ला,बागमती प्रदेश,nan काठमाडौँ महानगरपालिका सिनामंगल काठमाडौं जिल्ला बागमती प्रदेश nepal
4409219260,Forest View Guest House,node,hotel,28.2182865,83.9589735,Pokhara,,कास्की,गण्डकी प्रदेश,forest view guest house pokhara  कास्की गण्डकी प्रदेश nepal
4409617189,,node,guest_house,28.2186245,83.9592878,Pokhara,,कास्की,गण्डकी प्रदेश,nan pokhara  कास्की गण्डकी प्रदेश nepal
4411936790,Jorpati Main Road,node,attraction,27.7219112,85.3726342,गोकर्णेश्वर,,काठमाडौं जिल्ला,बागमती प्रदेश,jorpati main road गोकर्णेश्वर  काठमाडौं जिल्ला बागमती प्रदेश nepal
4412490091,,node,hotel,26.6656131,87.2742984,इटहरी उपमहानगरपालिका,,सुनसरी जिल्ला,कोशी प्रदेश,nan इटहरी उपमहानगरपालिका  सुनसरी जिल्ला कोशी प्रदेश nepal
4412627492,,node,hostel,27.7159291,85.3143574,काठमाडौँ महानगरपालिका,,काठमाडौं जिल्ला,बागमती प्रदेश,nan काठमाडौँ महानगरपालिका  काठमाडौं जिल्ला बागमती प्रदेश nepal
4412720712,,node,attraction,27.6757969,85.2329982,चन्द्रागिरी,मातातीर्थ,काठमाडौं जिल्ला,बागमती प्रदेश,nan चन्द्रागिरी मातातीर्थ काठमाडौं जिल्ला बागमती प्रदेश nepal
4413371589,Hotel Pancharatna,node,hotel,28.2185915,83.958847,Pokhara,,कास्की,गण्डकी प्रदेश,hotel pancharatna pokhara  कास्की गण्डकी प्रदेश nepal
4414660790,,node,viewpoint,27.6757742,85.2330228,चन्द्रागिरी,मातातीर्थ,काठमाडौं जिल्ला,बागमती प्रदेश,nan चन्द्रागिरी मातातीर्थ काठमाडौं जिल्ला बागमती प्रदेश nepal
4415811190,,node,viewpoint,28.6536913,81.2872952,Mohanyal,,कैलाली,सुदूरपश्चिम प्रदेश,nan mohanyal  कैलाली सुदूरपश्चिम प्रदेश nepal
4415823692,,node,guest_house,28.6644498,84.0253817,Neshyang,,मनाङ,गण्डकी प्रदेश,nan neshyang  मनाङ गण्डकी प्रदेश nepal
4415861990,URSTYLE Entertaintment,node,artwork,27.7030162,85.3352362,काठमाडौँ महानगरपालिका,,काठमाडौं जिल्ला,बागमती प्रदेश,urstyle entertaintment काठमाडौँ महानगरपालिका  काठमाडौं जिल्ला बागमती प्रदेश nepal
