Source,Destination,District,Province,Transport Cost (USD),Food Cost/Day (USD),Accommodation/Night (USD),Local Taxi/Rick
Birtamod,Jhapa,Silgadhi,Doti,100-200,25-50,10-30,5-20,100-250,50-150,90-250
Biratnagar,Morang,Janakpur,Dhanusha,40-80,15-30,20-60,5-15,50-150,20-90,65-180
Dharan,Sunsari,Kathmandu,Bagmati,30-70,20-40,30-100,5-20,50-150,30-100,85-250
Biratnagar,Morang,Pokhara,Kaski,50-120,25-50,30-100,5-20,100-250,50-150,100-300
Dharan,Sunsari,Lumbini,Rupandehi,80-150,25-50,20-70,5-20,100-250,50-150,100-300
Birtamod,Jhapa,Nepalgunj,Banke,100-200,25-50,20-70,5-20,100-250,50-150,100-300
Biratnagar,Morang,Surkhet,Karnali,100-220,25-50,15-50,5-20,100-250,50-150,100-300
Dharan,Sunsari,Dhangadhi,Kailali,120-250,25-50,20-70,5-20,100-250,50-150,100-320
Kathmandu,Humba Valley,Mugu,Karnali,700-900,20-30,3500-4500,40-80,200-500,100-300,250-600
Pokhara,Nar Phu Valley,Manang,Gandaki,250-350,12-18,3500-4300,30-60,150-400,80-250,200-500
Nepalgunj,Dolpo Shey Phoksundo,Dolpa,Karnali,500-700,15-25,3500-5200,40-90,200-600,100-350,250-650
Dhangadhi,Byas Valley,Darchula,Sudurpashchim,400-550,15-25,3000-4500,30-70,150-400,80-250,200-500
Kathmandu,Tsum Valley,Gorkha,Gandaki,200-300,10-15,2000-3500,25-50,120-300,50-200,150-400
Pokhara,Chharka Bhot,Mustang,Gandaki,300-400,12-20,4000-4500,40-80,200-500,100-300,250-600
Biratnagar,Olangchung Gola,Taplejung,Koshi,350-500,15-25,3200-4200,40-80,200-500,100-300,250-600
Kathmandu,Rolwaling Valley,Dolakha,Bagmati,180-250,8-14,3000-5000,30-60,150-400,80-250,200-500
Pokhara,Kori Danda,Kaski,Gandaki,60-100,6-10,3800-4200,15-30,100-250,50-150,100-250
Nepalgunj,Phoksundo Village,Dolpa,Karnali,600-800,18-30,3000-3700,40-90,200-600,100-350,250-650
Dharan,Yangma Village,Sankhuwasabha,Koshi,300-450,12-20,3500-4200,30-70,150-400,80-250,200-500
Kathmandu,Kyenjin Gompa,Rasuwa,Bagmati,150-200,7-10,3800-4000,20-40,100-300,50-200,150-400
Pokhara,Mu La Pass,Manang,Gandaki,250-350,15-20,5000-5500,50-100,250-600,100-350,300-700
Dhangadhi,Saipal Base Camp,Bajhang,Sudurpashchim,350-500,15-25,3500-4500,40-90,200-500,100-300,250-600
Kathmandu,Chhukung,Sankhuwasabha,Bagmati,450-600,20-30,4000-4700,50-100,250-600,100-350,300-700
Pokhara,Khopra Danda,Myagdi,Gandaki,100-150,7-12,3600-3700,20-40,100-250,50-150,100-250
Biratnagar,Mai Pokhari,Ilam,Koshi,170-230,6-8,2000-2200,5-15,50-150,30-100,70-180
Kathmandu,Limi Valley,Humla,Karnali,800-1000,25-35,3500-4500,50-100,250-600,100-400,350-800
Nepalgunj,Simkot,Humla,Karnali,600-800,18-25,2900-3200,40-80,200-500,100-300,250-600
Pokhara,Chame Village,Manang,Gandaki,180-230,8-12,2600-3000,20-40,100-300,50-200,150-400
Kathmandu,Langtang Village,Rasuwa,Bagmati,130-170,7-10,3300-3500,20-40,100-250,50-150,100-250
Dharan,Hongu Valley,Solukhumbu,,350-500,15-25,4000-5000,40-90,200-500,100-300,250-600
Pokhara,Phu Village,Manang,Gandaki,250-350,12-18,4000-4200,30-60,150-400,80-250,200-500
Kathmandu,Chekampar,Gorkha,Gandaki,220-300,10-18,2500-3200,25-50,120-300,50-200,150-400
Nepalgunj,Jumla Sinja Valley,Jumla,Karnali,500-700,15-25,2300-3000,30-70,150-400,80-250,200-500
Dhangadhi,Ramaroshan,Achham,Sudurpashchim,200-300,8-12,2500-3500,20-40,100-250,50-150,100-250
Kathmandu,Narayanthan Village,Dolakha,Bagmati,150-200,6-8,2500-3500,15-30,100-250,50-150,100-250
Pokhara,Molung Valley,Solukhumbu,Koshi,400-550,18-25,3000-4000,40-80,200-500,100-300,250-600
Biratnagar,Gupha Pokhari,Sankhuwasabha,Koshi,250-350,10-15,2900-3500,20-40,100-250,50-150,100-250
Kathmandu,Balefi Rural Area,Sindhupalchok,Bagmati,80-120,4-6,1200-2000,5-15,50-150,20-80,55-170
agar,Morang,Dharan,Sunsari,5-15,10-25,20-60,3-10,50-150,20-70,45-165
Dharan,Sunsari,Itahari,Sunsari,5-10,10-25,20-60,3-10,50-150,20-70,45-160
Biratnagar,Morang,Birtamod,Jhapa,15-35,10-25,20-60,3-10,50-150,20-70,45-165
Birtamod,Jhapa,Taplejung,Taplejung,80-180,25-50,10-30,5-20,100-300,50-150,90-250
Dharan,Sunsari,Hile,Dhankuta,15-40,15-30,15-50,3-10,50-150,20-80,55-170
Itahari,Sunsari,Phidim,Panchthar,40-90,20-40,10-30,5-20,100-200,40-120,80-220
Biratnagar,Morang,Inaruwa,Sunsari,5-15,10-25,15-50,3-10,50-150,20-70,45-155
Dharan,Sunsari,Bhojpur,Bhojpur,50-100,20-40,10-30,5-20,100-200,40-120,80-220
Mechinagar,Jhapa,Ilam,Ilam,20-50,15-35,15-50,5-15,80-200,30-100,70-200
Ilam,Ilam,Kanyam,Ilam,5-15,10-25,15-50,3-10,50-150,20-70,45-155
Birtamod,Jhapa,Pathibhara,Taplejung,100-250,30-60,10-30,5-30,150-300,80-200,120-300
Dharan,Sunsari,Basantapur,Tehrathum,40-90,20-40,10-30,5-20,100-200,40-120,80-220
Biratnagar,Morang,Damak,Jhapa,10-25,10-25,20-60,3-10,50-150,20-70,45-165
Dharan,Sunsari,Chainpur,Sankhuwasabha,50-120,20-40,10-30,5-20,100-200,40-120,80-220
Ilam,Ilam,Fikkal,Ilam,5-15,10-25,15-50,3-10,50-150,20-70,45-155
Biratnagar,Morang,Urlabari,Morang,5-15,10-25,15-50,3-10,50-150,20-70,45-155
Birtamod,Jhapa,Kakarbhitta,Jhapa,5-15,10-25,15-50,3-10,50-150,20-70,45-155
Dharan,Sunsari,Halesi,Khotang,50-120,20-40,10-30,5-20,100-200,40-120,80-220
Itahari,Sunsari,Myanglung,Tehrathum,40-90,20-40,10-30,5-20,100-200,40-120,80-220
Biratnagar,Morang,Bhojpur,Bhojpur,50-100,20-40,10-30,5-20,100-200,40-120,80-220
Dharan,Sunsari,Num,Dhankuta,30-70,20-40,10-30,5-15,80-200,30-100,70-200
Ilam,Ilam,Sandakpur,Ilam,20-50,20-40,10-30,5-15,80-200,30-100,70-200
Birtamod,Jhapa,Phidim,Panchthar,40-90,20-40,10-30,5-20,100-200,40-120,80-220
Dharan,Sunsari,Makalu Base Camp,Sankhuwasabha,100-250,30-60,10-30,5-30,150-300,80-200,120-300
Biratnagar,Morang,Pathari,Morang,5-15,10-25,15-50,3-10,50-150,20-70,45-155
Damak,Jhapa,Mechi Nagar,Jhapa,5-15,10-25,15-50,3-10,50-150,20-70,45-155
Taplejung,Taplejung,Olangchungola,Taplejung,100-250,30-60,10-30,5-30,150-300,80-200,120-300
Dharan,Sunsari,Khadbari,Sankhuwasabha,50-120,20-40,10-30,5-20,100-200,40-120,80-220
Biratnagar,Morang,Rangeli,Morang,5-15,10-25,15-50,3-10,50-150,20-70,45-155
Ilam,Ilam,Mai Pokhari,Ilam,10-25,15-30,15-50,3-10,50-150,20-80,50-170
Birtamod,Jhapa,Arjundhara,Jhapa,5-15,10-25,15-50,3-10,50-150,20-70,45-155
Dharan,Sunsari,Barahachhetra,Sunsari,5-15,10-25,15-50,3-10,50-150,20-70,45-155
Biratnagar,Morang,Letang,Morang,5-15,10-25,15-50,3-10,50-150,20-70,45-155
Ilam,Ilam,Mai Municipality,Ilam,10-25,15-30,15-50,3-10,50-150,20-80,50-170
Dharan,Sunsari,Diktel,Khotang,60-120,20-40,10-30,5-20,100-200,40-120,80-220
Birtamod,Jhapa,Silgadhi,Doti,100-200,25-50,10-30,5-20,100-250,50-150,90-250
Biratnagar,Morang,Janakpur,Dhanusha,40-80,15-30,20-60,5-15,50-150,20-90,65-180
Dharan,Sunsari,Kathmandu,Bagmati,30-70,20-40,30-100,5-20,50-150,30-100,85-250
Biratnagar,Morang,Pokhara,Kaski,50-120,25-50,30-100,5-20,100-250,50-150,100-300
Dharan,Sunsari,Lumbini,Rupandehi,80-150,25-50,20-70,5-20,100-250,50-150,100-300
Birtamod,Jhapa,Nepalgunj,Banke,100-200,25-50,20-70,5-20,100-250,50-150,100-300
Biratnagar,Morang,Surkhet,Karnali,100-220,25-50,15-50,5-20,100-250,50-150,100-300
Dharan,Sunsari,Dhangadhi,Kailali,120-250,25-50,20-70,5-20,100-250,50-150,100-320
Ilam,Pathibhara Ilam,Ilam,Koshi,20-50,15-30,10-30,3-10,80-200,30-100,120-300
Ilam,Mai Municipality,Ilam,Koshi,30-70,20-40,10-30,5-15,100-250,50-150,180-400
Ilam,Rong Village,Ilam,Koshi,20-50,15-30,10-30,3-10,80-200,30-100,120-300
Ilam,Mangsebung,Ilam,Koshi,40-90,20-40,10-30,5-15,100-250,50-150,180-450
Fidim,Yangnam,Panchthar,Koshi,50-120,20-40,10-30,5-15,100-250,50-150,200-450
Fidim,Phalelung,Panchthar,Koshi,70-150,25-50,10-30,10-20,150-300,80-200,300-650
Fidim,Hilihang,Panchthar,Koshi,30-70,20-40,10-30,5-15,100-250,50-150,180-400
Fidim,Tumbewa,Panchthar,Koshi,40-100,20-40,10-30,5-15,100-250,50-150,200-450
Taplejung,Olangchungola,Taplejung,Koshi,150-350,30-70,20-50,20-50,250-500,200-400,600-1400
Taplejung,Ghunsa Village,Taplejung,Koshi,200-400,40-80,20-50,30-50,300-600,200-500,700-1500
Taplejung,Lelep Village,Taplejung,Koshi,120-250,30-60,20-40,10-30,200-400,100-250,450-900
Taplejung,Yamphudin,Taplejung,Koshi,180-350,40-80,20-50,20-50,300-600,200-400,700-1500
Sankhuwasabha,Num Village,Sankhuwasabha,Koshi,80-180,25-50,10-30,10-20,150-300,80-200,300-650
Sankhuwasabha,Hatiya,Sankhuwasabha,Koshi,100-200,25-50,10-30,10-20,150-300,100-200,350-700
Sankhuwasabha,Kimathanka,Sankhuwasabha,Koshi,200-400,40-80,20-50,20-50,300-600,200-500,700-1500
Bhojpur,Salpasilichho,Bhojpur,Koshi,80-180,25-50,10-30,10-20,150-300,100-200,300-700
Bhojpur,Taksar Village,Bhojpur,Koshi,20-50,15-30,10-30,3-10,80-200,30-100,120-300
Bhojpur,Tyamke Danda,Bhojpur,Koshi,60-150,20-40,10-30,5-15,100-250,80-200,250-550
Khotang,Halesi,Khotang,Koshi,30-80,20-40,10-30,5-15,100-250,50-150,180-400
Khotang,Rawabesi,Khotang,Koshi,50-120,20-40,10-30,5-15,100-250,50-150,200-450
Okhaldhunga,Tholedemba,Okhaldhunga,Koshi,80-180,25-50,10-30,10-20,150-300,100-200,300-650
Okhaldhunga,Khijidemba,Okhaldhunga,Koshi,70-150,25-50,10-30,10-20,150-300,80-200,280-600
Solukhumbu,Junbesi,Solukhumbu,Koshi,100-250,30-60,10-30,10-30,150-350,100-250,350-800
Solukhumbu,Chiwang,Solukhumbu,Koshi,100-250,30-60,10-30,10-20,150-350,80-200,350-750
Solukhumbu,Bung Village,Solukhumbu,Koshi,150-300,35-70,20-40,20-40,250-500,150-300,500-1000
Solukhumbu,Makalu Trail,Sankhuwasabha,Koshi,180-400,40-80,20-50,30-50,300-600,200-500,700-1500
Doti,Jorayal,Doti,Sudurpashchim,40-90,20-40,10-30,5-15,100-250,50-150,180-400
Doti,Bogatan,Doti,Sudurpashchim,60-120,20-40,10-30,5-15,100-250,50-150,200-450
Doti,Khaptad Village,Doti,Sudurpashchim,80-200,25-50,10-30,10-30,150-350,100-250,400-800
Bajhang,Bunggal,Bajhang,Sudurpashchim,100-250,25-50,10-30,10-20,150-300,100-250,400-800
Bajhang,Saipal Base Route,Bajhang,Sudurpashchim,180-400,40-80,20-50,30-50,300-600,200-500,700-1500
Bajura,Swamikartik,Bajura,Sudurpashchim,100-200,25-50,10-30,10-20,150-300,80-200,350-700
Bajura,Himali Rural Area,Bajura,Sudurpashchim,120-250,30-60,10-30,10-30,200-400,100-250,450-900
Darchula,Khandeshwari,Darchula,Sudurpashchim,80-180,25-50,10-30,10-20,150-300,80-200,300-700
Darchula,Malikarjun,Darchula,Sudurpashchim,40-100,20-40,10-30,5-15,100-250,50-150,200-450
Darchula,Vyas Valley,Darchula,Sudurpashchim,200-500,40-80,20-50,30-60,300-700,300-600,900-1800
Baitadi,Patan Bazaar,Baitadi,Sudurpashchim,20-50,15-30,10-30,3-10,80-200,30-100,120-300
Baitadi,Dilasaini,Baitadi,Sudurpashchim,50-120,20-40,10-30,5-15,100-250,50-150,200-450
Dadeldhura,Ajaymeru,Dadeldhura,Sudurpashchim,40-90,20-40,10-30,5-15,100-250,50-150,180-400
Dadeldhura,Ganeshpur,Dadeldhura,Sudurpashchim,30-70,20-40,10-30,5-15,100-200,50-120,150-350
Kanchanpur,Belauri,Kanchanpur,Sudurpashchim,10-25,15-30,10-30,3-10,50-150,20-80,80-200
Kanchanpur,Brahmadev,Kanchanpur,Sudurpashchim,10-25,15-30,10-30,3-10,50-150,20-80,80-200
Kailali,Chisapani,Kailali,Sudurpashchim,20-50,15-30,10-30,3-10,80-200,50-150,150-350
Kailali,Bardagoria,Kailali,Sudurpashchim,20-50,15-30,10-30,3-10,80-200,30-100,120-300
Lamahi,Kapurkot,Salyan,Karnali,40-90,20-40,10-30,5-15,100-250,50-150,180-400
Lamahi,Baghchaur,Salyan,Karnali,30-70,20-40,10-30,5-15,100-200,50-120,150-350
Lamahi,Khalanga,Salyan,Karnali,40-100,20-40,10-30,5-15,100-250,50-150,200-450
Tulsipur,Purandhara,Dang,Lumbini,20-50,15-30,10-30,3-10,80-200,50-120,120-300
Tulsipur,Ghorahi Rural Trail,Dang,Lumbini,15-40,15-30,10-30,3-10,50-150,30-100,100-250
Dang,Chure Hills,Dang,Lumbini,30-70,20-40,10-30,5-15,100-200,50-150,150-350
Dang,Banglachuli,Dang,Lumbini,20-50,15-30,10-30,3-10,80-200,30-100,120-300
Rolpa,Thawang,Rolpa,Lumbini,80-200,25-50,10-30,10-20,150-300,100-250,350-700
Rolpa,Jaljala,Rolpa,Lumbini,70-150,25-50,10-30,10-20,150-300,80-200,300-650
Rolpa,Gam Village,Rolpa,Lumbini,100-220,30-60,10-30,10-30,200-350,100-250,450-900
Rukum,Chaurjahari,Rukum West,Karnali,60-120,20-40,10-30,5-15,100-250,50-150,200-450
Rukum,Aathbiskot,Rukum West,Karnali,70-150,25-50,10-30,5-20,100-250,80-200,250-550
Rukum,Sanibheri Valley,Rukum West,Karnali,80-180,25-50,10-30,10-20,150-300,80-200,300-650
Salyan,Khalanga Village,Salyan,Karnali,30-70,20-40,10-30,5-15,100-200,50-120,150-350
Salyan,Tribeni,Salyan,Karnali,20-50,15-30,10-30,3-10,80-200,30-100,120-300
Dailekh,Dullu Ancient City,Dailekh,Karnali,20-50,15-30,10-30,3-10,80-200,30-100,120-300
Dailekh,Bhuwartak,Dailekh,Karnali,40-90,20-40,10-30,5-15,100-250,50-150,180-400
Dailekh,Nabhisthan,Dailekh,Karnali,30-70,20-40,10-30,5-15,100-200,50-120,150-350
Jajarkot,Khalanga,Jajarkot,Karnali,50-120,20-40,10-30,5-15,100-250,50-150,200-450
Jajarkot,Majhkot,Jajarkot,Karnali,80-150,25-50,10-30,5-20,150-300,80-200,300-650
Jajarkot,Nalgad,Jajarkot,Karnali,60-120,20-40,10-30,5-15,100-250,50-150,200-450
Kalikot,Raskot,Kalikot,Karnali,80-180,25-50,10-30,10-20,150-300,100-200,300-700
Kalikot,Pachal Waterfall,Kalikot,Karnali,100-220,25-50,10-30,10-20,150-300,100-250,350-750
Kalikot,Nanikot,Kalikot,Karnali,120-250,30-60,10-30,10-30,200-400,100-250,450-900
Jumla,Guthichaur,Jumla,Karnali,20-60,20-40,10-30,5-15,100-200,50-150,180-350
Jumla,Tila Valley,Jumla,Karnali,40-100,20-40,10-30,5-15,100-250,50-150,200-450
Jumla,Chandannath,Jumla,Karnali,10-25,10-25,5-20,3-10,50-150,20-70,50-150
Mugu,Mugu Village,Mugu,Karnali,120-250,30-60,10-30,10-30,150-350,100-250,400-800
Mugu,Khatyad Valley,Mugu,Karnali,150-300,30-60,20-40,10-30,200-400,150-300,500-900
Humla,Thehe Village,Humla,Karnali,200-400,40-80,20-50,30-50,300-600,200-500,700-1500
Humla,Limi Valley,Humla,Karnali,250-500,40-80,20-50,50-80,400-700,300-600,1000-2000
Humla,Yari Village,Humla,Karnali,220-450,40-80,20-50,30-60,300-600,200-500,800-1600
Khotang,Aiselukharka,Khotang,Koshi,50-120,20-40,10-30,5-15,100-250,50-150,200-450
Khotang,Diktel Rural Area,Khotang,Koshi,30-80,20-40,10-30,5-15,100-250,30-100,150-350
Khotang,Halesi Rural Trail,Khotang,Koshi,40-100,20-40,10-30,5-15,100-250,50-150,200-450
Bhojpur,Salpa Pass,Bhojpur,Koshi,100-250,30-60,20-40,20-40,200-400,150-300,500-900
Bhojpur,Dingla,Bhojpur,Koshi,30-70,20-40,10-30,5-15,100-200,50-150,150-350
Bhojpur,Tyamke Danda,Bhojpur,Koshi,70-150,25-50,10-30,10-20,150-300,80-200,300-650
Sankhuwasabha,Num,Sankhuwasabha,Koshi,100-220,25-50,10-30,10-20,150-300,100-200,350-700
Sankhuwasabha,Chepuwa,Sankhuwasabha,Koshi,150-300,30-60,20-40,20-40,250-450,150-300,500-1000
Sankhuwasabha,Kimathanka,Sankhuwasabha,Koshi,250-500,40-80,20-50,30-60,400-700,300-600,1000-2000
00
Ilam,Antu Danda,Ilam,Koshi,20-50,20-40,10-30,3-10,100-250,50-150,150-350
Ilam,Sandakpur Trail,Ilam,Koshi,60-150,25-50,10-30,10-20,150-300,100-200,300-650
Jhapa,Kichakbadh,Jhapa,Koshi,10-25,15-30,10-30,3-10,50-150,20-70,80-200
Jhapa,Arjundhara,Jhapa,Koshi,10-25,10-25,5-20,3-10,50-150,20-70,60-160
Dhankuta,Muga Village,Dhankuta,Koshi,40-90,20-40,10-30,5-15,100-250,50-150,180-400
Dhankuta,Raja Rani Lake,Dhankuta,Koshi,20-50,15-30,10-30,3-10,80-200,30-100,120-300
Dhankuta,Bhedetar,Dhankuta,Koshi,10-25,15-30,10-30,3-10,80-200,30-100,120-300
Terhathum,Chuhandanda,Terhathum,Koshi,50-100,20-40,10-30,5-15,100-250,50-150,200-450
Terhathum,Laligurans Municipality,Terhathum,Koshi,30-70,20-40,10-30,5-15,100-200,50-150,150-350
Panchthar,Chyangthapu,Panchthar,Koshi,80-160,25-50,10-30,10-20,150-300,100-200,300-650
Panchthar,Mewa Valley,Panchthar,Koshi,100-200,30-60,10-30,10-20,150-350,100-250,400-800
Taplejung,Phaktanglung,Taplejung,Koshi,180-400,40-80,20-50,30-50,300-600,200-500,700-1500
Taplejung,Sagun Village,Taplejung,Koshi,120-250,30-60,20-40,10-30,200-400,100-250,450-900
Solukhumbu,Chheskam,Solukhumbu,Koshi,150-300,35-70,20-40,20-40,250-500,150-300,500-1000
Solukhumbu,Junbesi,Solukhumbu,Koshi,100-250,30-60,10-30,10-20,150-350,100-250,350-800
Solukhumbu,Nunthala,Solukhumbu,Koshi,120-250,30-60,10-30,10-20,150-350,80-200,350-750
Okhaldhunga,Ragani,Okhaldhunga,Koshi,80-160,25-50,10-30,10-20,150-300,80-200,300-650
Okhaldhunga,Manebhanjyang,Okhaldhunga,Koshi,50-120,20-40,10-30,5-15,100-250,50-150,200-450
Udayapur,Beltar,Udayapur,Koshi,20-50,15-30,10-30,3-10,80-200,30-100,120-300
Udayapur,Tapli,Udayapur,Koshi,50-100,20-40,10-30,5-15,100-250,50-150,180-400
Udayapur,Rauta Pokhari,Udayapur,Koshi,30-70,20-40,10-30,5-15,100-200,50-150,150-350
Sindhuli,Marin,Sindhuli,Bagmati,40-90,20-40,10-30,5-15,100-250,50-150,180-400
Sindhuli,Harinagar,Sindhuli,Bagmati,30-70,15-30,10-30,3-10,80-200,30-100,120-300
Ramechhap,Doramba,Ramechhap,Bagmati,20-50,15-30,10-30,3-10,80-200,30-100,120-300
Ramechhap,Thulopatal,Ramechhap,Bagmati,50-120,20-40,10-30,5-15,100-250,50-150,200-450
Dolakha,Jiri,Dolakha,Bagmati,20-60,20-40,10-30,5-15,100-250,50-150,150-350
Dolakha,Gaurishankar,Dolakha,Bagmati,120-250,30-60,20-40,20-40,250-450,150-300,500-1000
Dolakha,Suri Village,Dolakha,Bagmati,80-150,25-50,10-30,10-20,150-300,80-200,300-650
Sindhupalchok,Bhotang,Sindhupalchok,Bagmati,40-100,20-40,10-30,5-15,100-250,50-150,200-450
Sindhupalchok,Helambu Rural,Sindhupalchok,Bagmati,60-150,25-50,10-30,10-20,150-300,100-200,300-650
Sindhupalchok,Panch Pokhari,Sindhupalchok,Bagmati,100-250,30-60,20-40,20-40,250-450,150-300,500-1000
Nuwakot,Samari,Nuwakot,Bagmati,30-70,15-30,10-30,3-10,80-200,30-100,120-300
Nuwakot,Duipipal,Nuwakot,Bagmati,20-50,15-30,10-30,3-10,80-200,30-100,120-300
Dhading,Tipling,Dhading,Bagmati,100-250,30-60,20-40,20-40,250-450,150-300,500-1000
Dhading,Ree Gaon,Dhading,Bagmati,80-180,25-50,10-30,10-20,150-300,100-200,350-700
Makwanpur,Phaparbari,Makwanpur,Bagmati,40-90,20-40,10-30,5-15,100-250,50-150,180-400
Makwanpur,Manahari Rural,Makwanpur,Bagmati,20-50,15-30,10-30,3-10,80-200,30-100,120-300
Kavre,Temal,Kavrepalanchok,Bagmati,20-50,15-30,10-30,3-10,80-200,30-100,120-300
Kavre,Bethanchok,Kavrepalanchok,Bagmati,30-70,20-40,10-30,5-15,100-250,50-150,180-400
Biratnagar,Dharan,Sunsari,Koshi,5-15,10-25,3-10,5-20,20-60,10-30,53-160
Biratnagar,Ilām Bazaar,Ilam,Koshi,20-50,15-30,5-15,10-30,20-60,20-50,90-235
Biratnagar,Birtamod,Jhapa,Koshi,15-35,10-25,3-10,5-15,20-60,10-30,63-175
Biratnagar,Taplejung,Taplejung,Koshi,80-180,25-50,5-20,30-80,10-30,50-150,200-510
Biratnagar,Pathibhara Temple,Taplejung,Koshi,100-250,30-60,5-30,30-80,10-40,50-150,225-610
Dharan,Dhankuta,Dhankuta,Koshi,15-40,15-30,5-15,5-20,15-50,10-40,65-195
Dharan,Bhojpur,Bhojpur,Koshi,50-100,20-40,5-20,20-50,10-30,20-80,125-320
Dharan,Hile,Dhankuta,Koshi,15-35,15-30,5-15,5-20,15-50,10-40,65-190
Dharan,Khandbari,Sankhuwasabha,Koshi,50-120,20-40,5-20,20-50,10-30,30-100,135-360
Dharan,Makalu Base Camp,Sankhuwasabha,Koshi,100-250,30-60,5-30,50-100,10-40,80-200,275-680
Kathmandu,Nagarkot,Bhaktapur,Bagmati,5-15,10-25,3-10,5-15,20-80,20-50,63-195
Kathmandu,Dhulikhel,Kavre,Bagmati,5-20,10-25,3-10,5-20,20-70,20-50,63-195
Kathmandu,Chandragiri Hill,Kathmandu,Bagmati,5-15,10-25,3-10,5-15,20-60,30-80,73-205
Kathmandu,Langtang,Rasuwa,Bagmati,40-100,25-50,5-20,30-80,10-40,50-150,160-440
Kathmandu,Helambu,Sindhupalchok,Bagmati,30-80,25-50,5-20,30-70,10-40,40-120,140-380
Kathmandu,Namobuddha,Kavre,Bagmati,10-25,10-25,3-10,5-15,20-60,20-50,68-185
Pokhara,Ghandruk,Kaski,Gandaki,15-40,20-40,5-15,10-30,10-40,30-80,90-245
Pokhara,Mardi Himal,Kaski,Gandaki,20-60,25-50,5-20,30-80,5-20,50-150,135-380
Pokhara,Annapurna Base Camp,Kaski,Gandaki,30-70,30-60,5-20,50-120,5-20,80-200,200-490
Pokhara,Jomsom,Mustang,Gandaki,120-250,30-60,5-20,30-80,10-40,50-150,245-600
Pokhara,Muktinath,Mustang,Gandaki,120-250,30-60,5-20,20-50,10-40,30-100,215-520
Pokhara,Beni,Myagdi,Gandaki,15-40,20-40,5-15,10-30,15-50,20-60,85-235
Butwal,Lumbini,Rupandehi,Lumbini,10-25,10-25,3-10,5-15,20-60,20-50,68-185
Butwal,Tansen,Palpa,Lumbini,10-25,10-25,3-10,5-15,20-60,20-50,68-185
Butwal,Rani Mahal,Palpa,Lumbini,15-35,15-30,5-15,5-20,20-60,20-70,80-230
Nepalgunj,Bardiya National Park,Bardiya,Lumbini,20-50,20-40,5-20,30-80,20-80,50-150,145-420
Nepalgunj,Surkhet,Surkhet,Karnali,20-50,15-35,5-15,10-30,20-60,20-70,90-260
Nepalgunj,Rara Lake,Mugu,Karnali,150-350,30-60,10-30,50-120,10-40,100-250,350-850
Dhangadhi,Doti,Doti,Sudurpashchim,50-120,20-40,5-20,10-30,15-50,20-70,120-330
Dhangadhi,Khaptad National Park,Doti,Sudurpashchim,80-160,25-50,10-30,30-80,10-40,50-150,205-510
Dhangadhi,Api Base Camp,Darchula,Sudurpashchim,150-300,30-60,10-30,50-120,10-40,100-250,350-800
Dhangadhi,Attariya,Kailali,Sudurpashchim,5-15,10-25,3-10,0-5,15-50,10-20,43-125
Dhangadhi,Ghodaghodi Lake,Kailali,Sudurpashchim,10-25,10-25,5-10,5-10,15-50,20-50,65-170
Dhangadhi,Tikapur,Kailali,Sudurpashchim,10-30,10-25,5-15,0-5,15-50,10-30,50-155
Dhangadhi,Bardiya National Park,Bardiya,Lumbini,20-50,20-40,5-20,30-80,20-80,50-150,145-420
Dhangadhi,Bhajani,Kailali,Sudurpashchim,15-35,10-25,5-10,0-5,15-40,10-30,55-145
Dhangadhi,Jogbudha,Dadeldhura,Sudurpashchim,50-100,20-40,5-20,10-30,15-50,20-60,120-300
Dhangadhi,Amargadhi,Dadeldhura,Sudurpashchim,50-100,20-40,5-20,10-30,20-60,20-70,125-320
Dhangadhi,Khaptad National Park,Doti,Sudurpashchim,80-160,25-50,10-30,30-80,10-40,50-150,205-510
Dhangadhi,Silgadhi,Doti,Sudurpashchim,50-120,20-40,5-20,10-30,15-50,20-70,120-330
Dhangadhi,Achham Mangalsen,Achham,Sudurpashchim,80-150,20-40,5-20,10-30,15-50,20-60,150-350
Dhangadhi,Martadi,Bajura,Sudurpashchim,120-220,25-50,10-30,30-80,10-40,50-150,245-570
Dhangadhi,Badimalika Temple,Bajura,Sudurpashchim,150-300,30-60,10-30,50-120,10-40,80-200,330-750
Dhangadhi,Baitadi,Baitadi,Sudurpashchim,100-200,20-40,5-20,20-50,15-50,30-100,190-460
Dhangadhi,Dasharathchand,Baitadi,Sudurpashchim,100-200,20-40,5-20,20-50,15-50,30-80,190-440
Dhangadhi,Dadeldhura,Dadeldhura,Sudurpashchim,50-100,20-40,5-20,10-30,20-60,20-70,125-320
Dhangadhi,Darchula,Darchula,Sudurpashchim,150-300,30-60,10-30,40-100,15-50,50-150,295-690
Dhangadhi,Api Base Camp,Darchula,Sudurpashchim,200-400,35-70,10-30,80-150,10-40,100-250,435-940
Dhangadhi,Malikarjun,Darchula,Sudurpashchim,120-250,25-50,10-30,20-50,15-50,40-100,230-530
Dhangadhi,Ganesh Himal View Area,Baitadi,Sudurpashchim,120-250,25-50,10-30,30-70,15-50,40-120,240-570
Dhangadhi,Shuklaphanta National Park,Kanchanpur,Sudurpashchim,10-25,15-30,5-15,20-50,20-70,40-120,110-310
Dhangadhi,Mahendranagar,Kanchanpur,Sudurpashchim,10-20,10-25,3-10,0-5,15-50,10-30,48-140
Dhangadhi,Belauri,Kanchanpur,Sudurpashchim,20-40,10-25,5-10,0-5,15-50,10-30,60-160
