key,city,area,district,province,display_name
"28.5292141,84.3476407",Nashong,,मनाङ,गण्डकी प्रदेश,"Odar, Nashong, मनाङ, गण्डकी प्रदेश, 33500, नेपाल"
"27.9124545,84.8838653",नीलकण्ठ,धादिंग बेंसी,धादिङ जिल्ला,बागमती प्रदेश,"धादिंग बेंसी, Nilkantha-03, नीलकण्ठ, नीलकण्ठ नगरपालिका, धादिङ जिल्ला, बागमती प्रदेश, नेपाल"
"27.9120205,84.883237",नीलकण्ठ,धादिंग बेंसी,धादिङ जिल्ला,बागमती प्रदेश,"धादिंग बेंसी, Nilkantha-03, नीलकण्ठ, नीलकण्ठ नगरपालिका, धादिङ जिल्ला, बागमती प्रदेश, नेपाल"
"27.9127754,84.8832793",नीलकण्ठ,धादिंग बेंसी,धादिङ जिल्ला,बागमती प्रदेश,"धादिंग बेंसी, Nilkantha-03, नीलकण्ठ, नीलकण्ठ नगरपालिका, धादिङ जिल्ला, बागमती प्रदेश, नेपाल"
"27.9127715,84.8834043",नीलकण्ठ,धादिंग बेंसी,धादिङ जिल्ला,बागमती प्रदेश,"धादिंग बेंसी, Nilkantha-03, नीलकण्ठ, नीलकण्ठ नगरपालिका, धादिङ जिल्ला, बागमती प्रदेश, नेपाल"
"27.9127054,84.883406",नीलकण्ठ,धादिंग बेंसी,धादिङ जिल्ला,बागमती प्रदेश,"धादिंग बेंसी, Nilkantha-03, नीलकण्ठ, नीलकण्ठ नगरपालिका, धादिङ जिल्ला, बागमती प्रदेश, नेपाल"
"27.9122919,84.8830952",नीलकण्ठ,धादिंग बेंसी,धादिङ जिल्ला,बागमती प्रदेश,"धादिंग बेंसी, Nilkantha-03, नीलकण्ठ, नीलकण्ठ नगरपालिका, धादिङ जिल्ला, बागमती प्रदेश, नेपाल"
"27.9118578,84.8829886",नीलकण्ठ,धादिंग बेंसी,धादिङ जिल्ला,बागमती प्रदेश,"धादिंग बेंसी, Nilkantha-03, नीलकण्ठ, नीलकण्ठ नगरपालिका, धादिङ जिल्ला, बागमती प्रदेश, नेपाल"
"27.9117965,84.8829594",नीलकण्ठ,धादिंग बेंसी,धादिङ जिल्ला,बागमती प्रदेश,"धादिंग बेंसी, Nilkantha-03, नीलकण्ठ, नीलकण्ठ नगरपालिका, धादिङ जिल्ला, बागमती प्रदेश, नेपाल"
"27.9118101,84.8832545",नीलकण्ठ,धादिंग बेंसी,धादिङ जिल्ला,बागमती प्रदेश,"धादिंग बेंसी, Nilkantha-03, नीलकण्ठ, नीलकण्ठ नगरपालिका, धादिङ जिल्ला, बागमती प्रदेश, नेपाल"
"27.9116993,84.8830406",नीलकण्ठ,धादिंग बेंसी,धादिङ जिल्ला,बागमती प्रदेश,"धादिंग बेंसी, Nilkantha-03, नीलकण्ठ, नीलकण्ठ नगरपालिका, धादिङ जिल्ला, बागमती प्रदेश, नेपाल"
"27.7161647,85.3076997",काठमाडौँ महानगरपालिका,,काठमाडौं जिल्ला,बागमती प्रदेश,"Kathmandu-16, काठमाडौँ महानगरपालिका, काठमाडौं जिल्ला, बागमती प्रदेश, नेपाल"
"28.3123788,83.8287146",Annapurna,,कास्की,गण्डकी प्रदेश,"Australian Camp, Annapurna-06, Maramche, Annapurna, कास्की, गण्डकी प्रदेश, 33711, नेपाल"
"28.2642407,83.8203343",Annapurna,,कास्की,गण्डकी प्रदेश,"Aalaichi Farm, Majh Tole, Annapurna-04, Bhadaure, Annapurna, कास्की, गण्डकी प्रदेश, 33711, नेपाल"
"27.9018802,86.7161524",खुम्बु पासाङल्हामु गाउँपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,"Fangla, Khumbupasanglahmu-04, खुम्बु पासाङल्हामु गाउँपालिका, सोलुखुम्बु जिल्ला, कोशी प्रदेश, नेपाल"
"27.9124089,84.8862022",नीलकण्ठ,धादिंग बेंसी,धादिङ जिल्ला,बागमती प्रदेश,"धादिंग बेंसी, Nilkantha-03, नीलकण्ठ, नीलकण्ठ नगरपालिका, धादिङ जिल्ला, बागमती प्रदेश, नेपाल"
"27.9123544,84.885869",नीलकण्ठ,धादिंग बेंसी,धादिङ जिल्ला,बागमती प्रदेश,"धादिंग बेंसी, Nilkantha-03, नीलकण्ठ, नीलकण्ठ नगरपालिका, धादिङ जिल्ला, बागमती प्रदेश, नेपाल"
"27.7098347,83.2689194",Siddhartha Binayak Tole,,रुपन्देही,लुम्बिनी प्रदेश,"साल्झण्डी, Sainamaina-09, Siddhartha Binayak Tole, रुपन्देही, लुम्बिनी प्रदेश, नेपाल"
"27.721136,85.31163",काठमाडौँ महानगरपालिका,,काठमाडौं जिल्ला,बागमती प्रदेश,"Kathmandu-16, काठमाडौँ महानगरपालिका, काठमाडौं जिल्ला, बागमती प्रदेश, नेपाल"
"28.2919987,83.8719014",Machhapuchchhre,,कास्की,गण्डकी प्रदेश,"Phedi, Machhapuchchhre-07, Dhampus, Machhapuchchhre, कास्की, गण्डकी प्रदेश, 33711, नेपाल"
"27.7140787,85.3045232",काठमाडौँ महानगरपालिका,,काठमाडौं जिल्ला,बागमती प्रदेश,"Kathmandu-17, काठमाडौँ महानगरपालिका, काठमाडौं जिल्ला, बागमती प्रदेश, नेपाल"
"27.7027599,85.3007288",काठमाडौँ महानगरपालिका,कालिमाटी,काठमाडौं जिल्ला,बागमती प्रदेश,"कालिमाटी, Kathmandu-13, काठमाडौँ महानगरपालिका, काठमाडौं जिल्ला, बागमती प्रदेश, 44614, नेपाल"
"29.7856105,80.4349631",Mahakali,,दार्चुला,सुदूरपश्चिम प्रदेश,"Thapla, Mahakali-09, Dattu, Mahakali, दार्चुला, सुदूरपश्चिम प्रदेश, नेपाल"
"27.7217762,85.3136993",काठमाडौँ महानगरपालिका,,काठमाडौं जिल्ला,बागमती प्रदेश,"Kathmandu-26, काठमाडौँ महानगरपालिका, काठमाडौं जिल्ला, बागमती प्रदेश, नेपाल"
